Référence;"Code article";"Couleur (FR)";"Couleur (US)";Taille;"Famille (FR)";"Famille (US)";Marque;"Genre (FR)";"Genre (US)";EAN;QTÉ;"Descriptif (FR)";"Descriptif (US)";"Composition (FR)";Pays;"Code Douane";RRP;PVM;"Prix HT";"Prix HT (5+)";"Prix HT (10+)";"Prix HT DST"
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;S;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517884;1;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;M;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517891;2;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;L;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517907;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517914;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;2XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517921;2;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM BLACK MEN 004";RBMSZ1177H/CP;Noir;Black;3XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517938;1;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne.";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;S;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517815;1;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;M;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517822;2;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;L;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517839;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517846;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;2XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517853;2;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM KAKI MEN 004";RBMSZ1176H/CP;Kaki;Kaki;3XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517860;1;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM LT-GREY MEN 004";RBMSZ1178H/CP;"Gris clair";"Light Grey";S;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517952;1;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM LT-GREY MEN 004";RBMSZ1178H/CP;"Gris clair";"Light Grey";M;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517969;2;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM LT-GREY MEN 004";RBMSZ1178H/CP;"Gris clair";"Light Grey";L;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517976;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
"ARRIVIALEAK RM LT-GREY MEN 004";RBMSZ1178H/CP;"Gris clair";"Light Grey";XL;"Spring Jacket";"Spring Jacket";"Canadian Peak";Homme;Men;3664138517983;3;"Blouson réversible conçue pour allier confort, praticité et design tendance idéale pour les journées printanière avec une capuche intégrée avec lien de resserrage. 
Fermeture zippée contrastée sur le devant, poches latérales pratiques.
Drapeaux imprimés sur la poitrine et sur la manche. Finitions rib pour un maintien optimal confortable et léger et coupe moderne";"Reversible jacket designed to combine comfort, practicality, and a trendy design, ideal for spring days. It features an integrated hood with a drawstring. Contrasting front zip closure and practical side pockets. Printed flags on the chest and sleeve. Ribbed cuffs for a comfortable, lightweight fit and a modern fit.";"100% Polyamide";CHINE;62014010;119;0;26,00;24,00;22,00;NC
